nserie;datatrafego;placa;velocidade;velocidade_regul;hora
1043;2026-04-16 12:51:04;EFEE759EF05AED17DE0E05528029C3B1E369F435B82CF738932071B49FD01001;58.0;70;12
1043;2026-04-16 12:51:07;BFADC7BD2400F37DF59090CCDCE19E35A2659F0CD95C1A38FE3D4107D7B1F30F;58.0;70;12
1043;2026-04-16 12:51:23;B5EBF15D561909A9CBE69D2CAFB00D0D3074D168CD5A9A6A46DC33811AF60328;55.0;70;12
1043;2026-04-16 12:52:02;403AEE7AE4D8BEA3F38ADAA7747C3D52A54B4FE41072A36CFE54929B5A2DD9DC;58.0;70;12
1043;2026-04-16 12:52:03;B50983C6DC06F14848C63A6B7DBF877D61DD1E0B3F3863AD0A09AA1D766A7043;55.0;70;12
1043;2026-04-16 12:52:11;4AFFF3F627F5ED9B94D2C68940F71D16CD3C50D19DF491BB983592A2996C5AAD;61.0;70;12
1043;2026-04-16 12:52:12;D754DFBA9BFAF05B37CA052C6A8F4B977810E856B09A22DC47C80D04390C55A4;60.0;70;12
1043;2026-04-16 12:52:21;0AE373E61AF9FA16DE4C2995AEB7AF2117C2DE7FF24160C61A9ADD002DE903AE;64.0;70;12
1043;2026-04-16 12:52:22;3C74E96B3A3C7546C32C9789AB9CEC269404DD609DAF6685D1AC5319F8A827CE;60.0;70;12
1043;2026-04-16 12:52:25;788A732BA75957E824F987A5690A58EFC9273BA4F39E5F3A972F55C179BC7962;58.0;70;12
1043;2026-04-16 12:52:27;AD1B4835AF3635D46FC55C79B78A1E25095BD286EC313036A3A66D655F106AE3;55.0;70;12
1043;2026-04-16 12:52:30;32867446DE42C9FF25C1828B1A0DF905AC8849CDA15351724819D21C9D308118;57.0;70;12
1043;2026-04-16 12:52:31;1CF9A6A71E50991E533A9F8EA4285868124B65E905650FE8B7EC13F060B5EFD5;57.0;70;12
1043;2026-04-16 12:52:35;3D0D88F7B4970147FB2B5823ED3A979D8034F0849C7EBB0939CB38E97E60BB33;55.0;70;12
1043;2026-04-16 12:52:36;7289207EDC966524BB217CF20264B61D9E9053EF45B196FAF8B4318221069DBE;52.0;70;12
1043;2026-04-16 12:52:38;FA25DAC794186C600547FA8A046F56870E41039DAFD050E2AAC14B1B9C21933E;53.0;70;12
1043;2026-04-16 12:52:41;348A6F4BD7C639B1F393ABB301E635065F7FA1E86878092DDF47F216CA587B47;52.0;70;12
1043;2026-04-16 12:52:42;925C95DB980AC039CDD242E51593191B817AE33646BC61654ACEC6BB92ABED36;50.0;70;12
1043;2026-04-16 12:52:44;DFE3232D9BFD56A3DCCD3231854900B2D86900644B5B003971480D22CBE5FE88;42.0;70;12
1043;2026-04-16 12:52:47;5E5FF559F2DABBC15495E9F91864D819AA1931B406CAE1EBC3C08CCDF08FE78D;52.0;70;12
1043;2026-04-16 12:52:52;580D21CD1A50AD5CB44D946B89E2CF71806B45DB8E4E43C3F953EE552C93DD9E;51.0;70;12
1043;2026-04-16 12:52:57;A92791CBDE013C6E2470E3E65A658AB31649C6FE7449F0ACFDA00E39D31143B2;48.0;70;12
1043;2026-04-16 12:53:42;EA807C6326682D7CFE53F50C998925C6869E67421866639031C5C09473917FB2;47.0;70;12
1043;2026-04-16 12:53:43;8DE1AEE005530087833865428F6ED15F566756C3CFB5E59686B55823F6FE14CB;51.0;70;12
1043;2026-04-16 12:53:46;57725A4CA3741FDAEFB88452AD0C5F73D4A0CC5B45C0CC7AE73C3FC90881D1F1;48.0;70;12
1043;2026-04-16 12:53:47;7F40035F2E4DC0B87F0F2F60DB8CE6CB00E376B52D89E25F10920319BBCF18A9;48.0;70;12
1043;2026-04-16 12:53:51;8822965B0BF68165ECAD29C9A1D6989B93E03B70AEAB3D31A36F4C38B36B523C;63.0;70;12
1043;2026-04-16 12:53:54;C7B1CB366D42292E7669EEDE4693166C6C33B21740A5FCBD41B2C3BBE3B30ABA;61.0;70;12
1043;2026-04-16 12:54:14;7E2335BCA3D40CB52265BC59E497261F6C31FE3BFD6E4C21A8585D152DB452CA;62.0;70;12
1043;2026-04-16 12:54:20;4468DD1223B98870264F0EB1C3926B2140F5AB2670B86553FF56E7D08D5AED43;54.0;70;12
1043;2026-04-16 12:54:23;11546A7ED6FFC67FCEDD813783109A3C1C6FD747AC0958D1BB8DC7B852845A67;61.0;70;12
1043;2026-04-16 12:54:28;19A63B3A35535E4290AC7B66DDB382F797F22921EA7E188E589183AD13A5A93D;63.0;70;12
1043;2026-04-16 12:54:34;FDBD4B7A2713FBB99CD12E4FAB20074DACE537AB753AD4BB6BC5743AC1C02904;57.0;70;12
1043;2026-04-16 12:54:39;75995A875BF35D5F3D91459335778542DC9779315EA76D22F3E6B73F987B3B57;54.0;70;12
1043;2026-04-16 12:54:44;F0FA5133E7C8EEE71D42A6C470DD5F0FEADC29698A9D6596C51D51FE719AF182;46.0;70;12
1043;2026-04-16 12:55:18;D62E04754CEF260720C9FC83C8D739B4E0791518063184801A4B8CE4A7C82C34;57.0;70;12
1043;2026-04-16 12:55:19;BAD5B983E858B4E46ACAAB0C8DBD11CAC09F8087889B3759E8249251F4F9CE01;52.0;70;12
1043;2026-04-16 12:55:22;0C7951BD52DD42B5CBE2882A89EFF866F9FD47624EEC52F2301308239D204FC5;47.0;70;12
1043;2026-04-16 12:55:25;EA1B574BDC903E9837C8822B196DBA0C66257BD672DD7906A1E578CC434D9FCF;43.0;70;12
1043;2026-04-16 12:55:30;EAF40CA4189525AF04724461EEE143897C5B0944EBE090032C0C13685C7857C0;44.0;70;12
1043;2026-04-16 12:55:31;52DAA2F2A40E30CEB8369C9184FC41D68E2DEF72340490A9758A7E702892C575;45.0;70;12
1043;2026-04-16 12:55:33;76B8114F9C8344F64F8C7337743506E7D3D712C127AF818916C0986B0476E0BA;43.0;70;12
1043;2026-04-16 12:55:36;1C9D52215A4913537199C46BFCA6786116A23E37D8F2E3BC54984147ACA1BFF8;51.0;70;12
1043;2026-04-16 12:55:39;5A038C84CF018BB0330D347F8A5BD2FD56C2A03172132996166803D250B3B806;44.0;70;12
1043;2026-04-16 12:55:42;1AFFFBE29388A3059E0050945C5F924002CB9A942E26A8FECE53B346993676F2;56.0;70;12
1043;2026-04-16 12:55:56;1E362ADF4BF5DEA851E62DD5FBAF1E8E8F9D789A6DC9F48EC5F3299043B0B88F;62.0;70;12
1043;2026-04-16 12:56:13;E3832D7FD9AA6CBCD2970D6BD289EA210A64495D1B9CD75FBD0C96AE801414E3;64.0;70;12
1043;2026-04-16 12:56:19;DFE0F5A3DCA78E4708B0D618D8707621E4804583D17A9DC9B1F099B46E0ABD7C;50.0;70;12
1043;2026-04-16 12:56:21;272051E0E2F51781F61E48D5A6DDA2C0E84B49FE729B1B5D094CB57D9AFB1A9E;52.0;70;12
1043;2026-04-16 12:56:23;F5DF7729719ED3AA0E61002C15B7967BB5C01D8CA53D877A0C17A04A763D9F70;50.0;70;12
1043;2026-04-16 12:56:59;217D9F29D5B8EA5897B3D86294E6125CE85E026903AAE3F9AC221D60C600C4C9;45.0;70;12
1043;2026-04-16 12:57:02;D2C80F1A51A4E8CAFECA567907A94FBAF885D84A8ABD9B82C0EC7677B0DB1D24;62.0;70;12
1043;2026-04-16 12:57:08;E4A271254077C1FA2A62C38E6C67059C0A402AC909C89E068201BB12A64DC6C1;39.0;70;12
1043;2026-04-16 12:57:10;31155E9254FF4D9D5C5CF6FA6582BA0B4036ADF14AFAF121FAC0100E96999E28;40.0;70;12
1043;2026-04-16 12:57:12;31619662125D9058AF865173CA3A1DD46C18EE13972D770E501CD2FE81F308FC;35.0;70;12
1043;2026-04-16 12:57:14;BDB07ADEC40E48B88BA8AF8F1B36B625927CE95699C6B22BE46FF033E2E4AA72;41.0;70;12
1043;2026-04-16 12:57:16;13A3727B04B9EDE267630ECB225F5FC492A0759897833A55740BB8BD258796DB;52.0;70;12
1043;2026-04-16 12:57:18;8343F8598ED629F2DA375B89056A3B7F5E98964704EDBDAC9435F502A1319ADA;46.0;70;12
1043;2026-04-16 12:57:19;F4AA66324EF61D1206331245440B1293D6AD6333ED9E6FA7F492EA45790A749C;45.0;70;12
1043;2026-04-16 12:57:22;8924A023219D619C1F3358BB75767B4B8A35A373569684DF6086622F72552F3F;42.0;70;12
1043;2026-04-16 12:57:24;0F479E420038CBD68E9F1967D277BA6E6B9B1943689FB28553F0BB388E99037A;43.0;70;12
1043;2026-04-16 12:57:28;59252ABE198B9B89E61F6C431E0438D305E3DC2FE27A35ABBAE2335CD4F503B6;43.0;70;12
1043;2026-04-16 12:57:29;27010FEB3185A4701B2F54B2EF286E57F2AB64D1ACBF5208E3BB0C269773031C;46.0;70;12
1043;2026-04-16 12:57:31;A8BC8CA33BA26B20186D4923637E5C0200AE32648791073CFC03683BB28B0229;49.0;70;12
1043;2026-04-16 12:57:32;DC439D188ED63B3E9102235124C04B3E1F6BD0C9D84C707DBECC0D8CAFC5FC47;47.0;70;12
1043;2026-04-16 12:57:34;5277B5914E754B6CFE8209ED8BFE26F4B7FF6BF296D05F39036D4BC532C484A2;51.0;70;12
1043;2026-04-16 12:57:36;3F152E89CE257322FAF97030F0D7771B4F694DADC4BA1246671FC2F2C937EB5A;50.0;70;12
1043;2026-04-16 12:57:39;35F04AC37871967112C72694969689DE3187B2DCEC04895BF6406D721A0FDBD9;50.0;70;12
1043;2026-04-16 12:57:40;C484F8D1D860EC034903B198CE57D0DF6F42AA82A0F6613E5CD5D0AF421075EA;48.0;70;12
1043;2026-04-16 12:57:42;E1340D1E8E74A7D31318E8925AF63C8F1DE0882C99C39D4C595D30DC5DA87D16;55.0;70;12
1043;2026-04-16 12:57:56;0419032B93281921020ED3B8912248A4646B16AED2253E277141571CD031D5D9;53.0;70;12
1043;2026-04-16 12:58:37;DE680134EA08914E9E3D34EEA014C9A940E3E402C0C44F225CFA5706952E3389;55.0;70;12
1043;2026-04-16 12:58:41;D9D56F7B1C9E2B6FC1EED7E3EBBD1FCBF14B8D5D6983A1648BBA4573A75F41B4;47.0;70;12
1043;2026-04-16 12:58:43;5E4FCA8B8785E0DAB10F4F731A33C273B484D75BB774D8186DE866E50EF91DB3;49.0;70;12
1043;2026-04-16 12:58:44;3C19105127CA0BCB8C4592C53B68B192881459591504CC44FFA49D6184CB79FD;51.0;70;12
1043;2026-04-16 12:58:47;96D7F2F80F99B1C5C91BD2CAA5D0F15D5EDCAC8F0460B1AC8D2CAB9B92EF3DFF;49.0;70;12
1043;2026-04-16 12:58:51;13F9D9B67D941C21D4AFF06EAFA22028977534E08F5659022A7F59E5D3A3890F;44.0;70;12
1043;2026-04-16 12:58:53;B7C9581E378FB3E82041D94995D97E4B8F6F46CDC0D6EE48D6F40055C532D7EE;44.0;70;12
1043;2026-04-16 12:58:54;DC063638AD1E38A3239E212233FBF06C04F56BFB7BBAFCFD43FE882E11EBB0EB;46.0;70;12
1043;2026-04-16 12:58:57;826CAEDD7584BAA6CF525B3C9C31A25F1B4D12A5947DC6831F568309BCB840DD;42.0;70;12
1043;2026-04-16 12:59:00;085E4E616C21AC8FE6BF28C2FAD8CDD487BCFE8D99D1A3384562F160FA202427;43.0;70;12
1043;2026-04-16 12:59:02;07BEB8FCA0CB16180BF8588D279D29376552049019C3DF78ADAF79AA66F3DB78;45.0;70;12
1043;2026-04-16 12:59:07;E3A8946F25C8E9239B20E8449FAB573DF4B24D8CB66AAD14C451CD4083E09886;56.0;70;12
1043;2026-04-16 12:59:11;50A7C9E8644EF175AAC1DE4ACF8F5051C1DF7EF9DC8E2815BD0279C0BF4F2E6B;48.0;70;12
1043;2026-04-16 12:59:14;C63AF613515ADA937BEDC9EB3CBE26E219A85E20788C7D61AA3DCDD3D961054B;49.0;70;12
1043;2026-04-16 12:59:16;7AA194B2A6C4305D10E7FC6A36586E02A76EC90160041115AD1F39ACDB944FFC;53.0;70;12
1043;2026-04-16 12:59:18;244C0EFC98D134332BA8D41A6CE06CE88E5741078EAA21021EBEB1875BCAB0C2;49.0;70;12
1043;2026-04-16 12:59:20;BEA53F5045073DA612B8594AAD0333ADBABA73C5B6E7EFD6446D7B5228CAC9E5;51.0;70;12
1043;2026-04-16 12:59:22;3FFDB8C59C739483847C3AB23073B7534606819BCD00C3B205663F00D8D1B50E;52.0;70;12
1043;2026-04-16 12:59:27;EEF4E37F8B658F077F30D1942E351544B737CC085807B9456809EBC29BA8F24C;48.0;70;12
1043;2026-04-16 13:00:21;BCFAAB51B67126674D2072FDC4F281DAA312C136304F5218FA57F80BF5BDFF24;56.0;70;13
1043;2026-04-16 13:00:23;CF773A07B53474DA405E09EC6EF3247F1C1A83868DC1F2DDA1FDEECCA0ABE6F7;51.0;70;13
1043;2026-04-16 13:00:25;45E703BA1B1BC424D07B898237A0F2EAB22CE1313389A956378EBD86E65D29ED;50.0;70;13
1043;2026-04-16 13:00:27;D4B5BEDBFF2E15A37852864BCA519E0FF113CA416C3BED953D9BB25DAC4C9494;54.0;70;13
1043;2026-04-16 13:00:28;603FE54A3597C949A30BA9167B477E9B3CB962A4FAAB2E63E8076979F8ED6F21;57.0;70;13
1043;2026-04-16 13:00:30;A9A8F5C86C06A13D0A7D8DE5AB7497AF77F117612CD23C0EA34B675FE5421289;55.0;70;13
1043;2026-04-16 13:00:33;B7E61FD101C246437AED117D2E2B3C625CCE4714340F2695F7C2F7BCF336C1AF;44.0;70;13
1043;2026-04-16 13:00:35;149FA7B61FE8DF130C9362AA421812CD98C58BC85211DF96B9650547E2B3BBFF;47.0;70;13
1043;2026-04-16 13:00:37;A04155862B8306A958413C8751207844B8A2835444E2189FABC23E3677E682BD;48.0;70;13
1043;2026-04-16 13:00:40;590597E3E95BB6C39B42919820C0BF0B94218B19BCF6D6F19ED8749411009E47;50.0;70;13
1043;2026-04-16 13:00:43;24BB9D7C691A9D38AD4A1B9D20658908057608AB4D30F35BB4B14618B2C972DD;48.0;70;13
1043;2026-04-16 13:00:45;16C2A566BEEBB4E876D9F31CB143CAE89FB022CB1A1AE1EF69DD64F3E995C45D;59.0;70;13
1043;2026-04-16 13:00:50;971C0BFC813AF4EF92306480F5A99C771F34CDF8C3CA233517FA57DFE432999C;46.0;70;13
1043;2026-04-16 13:00:52;4EE6F4B02427D77944A3E56AC281B1134E21367697A7A0AAFE7B3971C3AA86C1;49.0;70;13
1043;2026-04-16 13:00:54;BD4C8EB28E77285DE91080660FF2AE82955E044213CE4137715519812DA56B2A;53.0;70;13
1043;2026-04-16 13:00:55;3A7E37295EC6F6535CEE6DD063AF9722A7191A109DBFACD1B1E4D67B158855BC;53.0;70;13
1043;2026-04-16 13:00:57;34FC49014B3A85B63D7EE17CDBF50EE1887AEA3E0275CAF2968B3D522A797E13;54.0;70;13
1043;2026-04-16 13:00:58;08445499AA8AD9D5B544BB506F115618BF9253A510D8B1A2CE89AE07E84C8968;49.0;70;13
1043;2026-04-16 13:01:03;874DD8BB4AB52F6ED470CBA6849312A4F234953954748B4DD37C95D6962906D7;51.0;70;13
1043;2026-04-16 13:01:04;6DFF25827F8C103FEB2C9E1DC60455F731E092A645A7A7F90E74B07A4FDFC4F9;51.0;70;13
1043;2026-04-16 13:01:06;D3F026E54A8EFF243E599702DFDCDA6B165AA88FE299F423309DA389339F4A3E;56.0;70;13
1043;2026-04-16 13:01:12;31091353C1CB59BEC1E4F763CC544578960100377A5E41D8F2D5DE2AE4C216B0;48.0;70;13
1043;2026-04-16 13:01:41;6DCCDD540CBC863AC23C1F473D7444561DFE9235498AF7A4823EF77D957F1309;58.0;70;13
1043;2026-04-16 13:02:03;3BF605CD7582E4F528DEC7488234C6011CC9ECCA9783DC29B346FE68D9A96F3B;48.0;70;13
1043;2026-04-16 13:02:05;C9ECFDC250EE73AA45BA81249547AB42883A2A5BF5D009F1CB8E358EA5DB00A2;47.0;70;13
1043;2026-04-16 13:02:06;DA4E00C18E3CCD411FA9B785F6CEA88024162754D96FE102C627B1C9BA97E153;46.0;70;13
1043;2026-04-16 13:02:08;1E8143E2C4400E8F45F8525205F524B8845EFAE02B1355489BAE024AB6D77A61;48.0;70;13
1043;2026-04-16 13:02:13;ADFC612529C64870B9E9B06F0C4DEC993E9118ED6E65473A088AF224B3D9AEE9;50.0;70;13
1043;2026-04-16 13:02:19;2DE487C658D22D9FD4DDAAD1A2488EAB23D262D32E59E52F2B92AF94EE8B8C0E;49.0;70;13
1043;2026-04-16 13:02:21;2A5FB9ADEAC3CA9CD04C236D19F59FA4459B69D87E54BAD62A6EE499B18CE48A;47.0;70;13
1043;2026-04-16 13:02:23;768931E4FDA879271A334D85388C4F2E88E335AF7819074C3C821A5B68B9D0B1;50.0;70;13
1043;2026-04-16 13:02:25;DCDE38BA09FAD4DC8B0A62D934E0995CED64AF313F764D9744B84004A780F149;48.0;70;13
1043;2026-04-16 13:02:26;E51C01FE27EFFF5C9426A5ABD732818DB4AD4D5226FEA8F16FDB4BB1D245848E;51.0;70;13
1043;2026-04-16 13:02:28;0AFCD6B19340C82DE773E5EA0E6A9F641B9D9301700A779AE9881927ADFDB914;55.0;70;13
1043;2026-04-16 13:02:31;146692ECA6E0217639FC5C461D58F7A7E05CB57D0D6AC84CC68A6F6BD9990FF2;51.0;70;13
1043;2026-04-16 13:02:35;4A134A6F042FE3A59309C8F89EBF25EF8702C54C1AAFA07139C4C6562E8E8A41;58.0;70;13
1043;2026-04-16 13:02:37;2B4196DD24178978C9306DE477DC8C284AE4B33DE11E248AFEE21478D833994C;62.0;70;13
1043;2026-04-16 13:02:39;53F8BFD15F3AD66A094178A1E7DE98A9A2E1A985C94592828F1FF584E3F4C1D4;58.0;70;13
1043;2026-04-16 13:02:42;10ABEA27D3C4E563547B5392EBCC13462E6B478C63DD55CCF4D38A8E9A827137;58.0;70;13
1043;2026-04-16 13:02:45;96942DFCDD00F753744628607215D6F15964A5A71B7C135DBE21BE228FCF2CAE;49.0;70;13
1043;2026-04-16 13:02:57;2CC0D6DC7154844556BC214546A9066AB0BE97C9C4994A1A64160F76A4E2E1E4;53.0;70;13
1043;2026-04-16 13:03:01;9CF9564E571170FC99EE664C3C942DB84EC78354BF1C17D96ADF89F65F47E2BE;61.0;70;13
1043;2026-04-16 13:03:03;91EA6759A4A38A45A8E752170F5A82DA1DD0B3F0E29EDEEE2CBEE9795D2F9FCC;58.0;70;13
1043;2026-04-16 13:03:43;B6E01269AA13E9A5F4ED2C20CCF051932D367B31957E1B8FC4AB1FE8A632699A;55.0;70;13
1043;2026-04-16 13:03:45;B20966A415C6396C2B1777B5DB5BCD184B41ED6944B17820EE49DF78638E7318;53.0;70;13
1043;2026-04-16 13:03:47;95DE4F5F99081B529D5BB47F03BB5E360E90EA93A2C8375934617E7D8B531E03;49.0;70;13
1043;2026-04-16 13:03:56;DD12027CFCB3354DE057645FA9A6EB2FCE43F13F53CE188AE81936A75D61A26F;61.0;70;13
1043;2026-04-16 13:03:57;808F7E1AA591D85BA285D3E9809385DA5071767AEDF36331AA1D065032E76B98;58.0;70;13
1043;2026-04-16 13:04:00;399354632BDAA438FDE7F07653B4E7120CAE66D8EEBD094FB3AF2DAE16564D2D;62.0;70;13
1043;2026-04-16 13:04:21;513EC80031631D95A1288C7B013E8B3F949E45B63484DF2073D461B10D47D832;53.0;70;13
1043;2026-04-16 13:04:22;B6DD25EFDFE45B792CE6A22C7DD26F42A1721C1C993AB46D6322D50CB4D1D601;52.0;70;13
1043;2026-04-16 13:04:25;F7FF62C3CE3371ABC4C2D189ED59136A91C457C2C65DCEF0505885533ADEF2E1;47.0;70;13
1043;2026-04-16 13:04:28;FC7CE480F46D74A1DEB61B45DF083719D7F0BE3798DAB7D43F0E3A082B1F99E4;45.0;70;13
1043;2026-04-16 13:04:29;19A2F4F9AD68EE2D0B60521BA2EAD7F06925B366D855D5E96994315C9F2C4CC6;47.0;70;13
1043;2026-04-16 13:04:34;1995E6B3ABA229CB426E73DCB71D804ACDD52A02F2553438D0A47AF7F860754F;50.0;70;13
1043;2026-04-16 13:04:37;1BE9A3719C47C2E27F8C2D4406578EBFE8AB61FA69C8CE4682558BF75F0BE8B3;46.0;70;13
1043;2026-04-16 13:04:37;B96A69F75F8EA571FC11A6D1F171591BBF492214B1648890FB87885E1C45AC76;46.0;70;13
1043;2026-04-16 13:04:39;B58764B2D50675396317D4EAB2551164BB335BDB72D5F8E5ACDB83DA661F0649;48.0;70;13
1043;2026-04-16 13:04:41;6A08395B8EB0BCDE6B5EB724985B92E82A7D9E0D19FDCBB907A83ABABCF314C3;52.0;70;13
1043;2026-04-16 13:04:46;526AC85290E0A9A1DA67173E65A0BC64C686666FBB9CEC59298C9BFC48C7C5D5;47.0;70;13
1043;2026-04-16 13:05:17;C221A7FA9D4BE52E4AC7F82A5614A3CC77CBC3C4C525175396A79C7177D0AED5;55.0;70;13
1043;2026-04-16 13:05:19;9F75262DB1E9A99D737ECA34E47875668CC1A926FB0407CCC8D72560CA39A2FE;57.0;70;13
1043;2026-04-16 13:05:21;6CE53BCB3B09B47FF76A331AA4DCCC2884038016C74E942199E39E79C6CBAECF;50.0;70;13
1043;2026-04-16 13:05:23;CEAFEC93CDA0628D0514C072BA4D6A3FC142397F5F02487360AE7E7163CD5CA5;58.0;70;13
1043;2026-04-16 13:05:26;70F8E988A0C537337653BC26233D9BC718D6BCBF29D606F85648B70C0B8344DC;41.0;70;13
1043;2026-04-16 13:05:28;DB2EE550A6F31A4585F0B68F1E730D504A5C5A09187CB25D1954BADB1EA7668B;44.0;70;13
1043;2026-04-16 13:05:29;D073AF5F7FFDB571282DB70147FE456A50B57E84B01E7443CF1AA2D680EB4FDF;48.0;70;13
1043;2026-04-16 13:05:33;2788D57D3E04A2707C87D4F8F1999001280434D87C9B536785274D14D6185417;47.0;70;13
1043;2026-04-16 13:05:34;C4F2E0A6F498A13170994180A770FD5B0C179624F7C608DDA45D5C07E9149460;51.0;70;13
1043;2026-04-16 13:05:36;CDF4A8F4EDD2C8004988233BEC2A74022C32BDC344EFB128F23F2BE947D37B5A;52.0;70;13
1043;2026-04-16 13:05:38;3CAE9262849C23B00906671963D6A8800A76A2A78ED5621AB7817FA75FF6B879;49.0;70;13
1043;2026-04-16 13:05:42;95B27AB79A3AE9265C551D7F4C888C57EC2E523D4510DF7BF9211F7EC4131ED9;60.0;70;13
1043;2026-04-16 13:05:56;DB20274F2645EC2BD07F5EAC6E87BCAD88D5232D1AF9828CEA5A11AD3CDF370B;56.0;70;13
1043;2026-04-16 13:06:08;A681D829AF6F4DA19C4B8EB3501AF642A013519FF482A3C44013806BECAA6557;55.0;70;13
1043;2026-04-16 13:06:14;794F02644E350C310801DB74212AA5E4B396EF7093A73C123C91E8AC25434C2C;57.0;70;13
1043;2026-04-16 13:06:17;96B0F42C8A5DCE0C98342821A4DD857FCB2B522EDDD62BC0D3E59A33D6522292;51.0;70;13
1043;2026-04-16 13:06:23;2B9DD979AEC10250098998CD45F1D27486DAB221215B6E95719558DF98BED992;51.0;70;13
1043;2026-04-16 13:07:01;AD7FC4A24C27C44EDA4720DEAD0193063F2E429A5AC7695BE60CC3F32386F28B;49.0;70;13
1043;2026-04-16 13:07:04;8EB1FDD35B1C0D1627448E9B10F86889AB5FCD5AF6D58AD0569589132A928D82;48.0;70;13
1043;2026-04-16 13:07:07;F8EEA03B2375BD2CCEAD22B2E19187532F229F88B7BE9F5BD7AB2CAD311F99E1;48.0;70;13
1043;2026-04-16 13:07:07;D99BEB8D2CE52E5E03E88251140E9A769F9BADD5994B69E97626A9EB15FB4406;49.0;70;13
1043;2026-04-16 13:07:08;AA6AF34E5BEFF9F193E7BCBD773BC5879122835B8D4A1A82C316F5CF454FE0AA;50.0;70;13
1043;2026-04-16 13:07:10;E1CC882C9B2F05104CE3D8AE47CBCDB6431C0EE0B8C7FE5684952A0061806150;47.0;70;13
1043;2026-04-16 13:07:12;689390BD0AF86B36A81708EE8468E494F38A6C47A2EEAA3F857587ACAE8682EB;46.0;70;13
1043;2026-04-16 13:07:15;B724B30CE7DAD1EBFAEE998ACEB7E0647E5155C6B773D1EB47086A829D938A76;47.0;70;13
1043;2026-04-16 13:07:18;C3D7884A435C498D1EC27AC8E7A569FC15467648F81987A47F598BF21A585FCD;43.0;70;13
1043;2026-04-16 13:07:20;81C24CD57C06DC372F0D2E8E31F80C3BFDE014187F2847299AB3740794581795;48.0;70;13
1043;2026-04-16 13:07:24;3ED3C1B147EF299F0A661079937750D2D8C67CC85319EF17050BBAE115303165;47.0;70;13
1043;2026-04-16 13:07:25;D2F5B97A3363A1F4BCA55B68A46A6053F9A26EAC848B61CEC14DFB2522173065;49.0;70;13
1043;2026-04-16 13:07:28;D621F4B37E59FFE4DE88ADC51DE85C7C0D3D55D6AB410627CE3D633090B7D630;47.0;70;13
1043;2026-04-16 13:07:31;65823BF2A2D88E58C7DBAF86C1BC3F1AFFD49B39B82C0B6D5732556ADBC9E739;42.0;70;13
1043;2026-04-16 13:07:33;9192B496EF110AE689B0D92F3A146B7553A118F2699F090A9F4209F513DDB9CC;50.0;70;13
1043;2026-04-16 13:07:35;D8AF9CCD864B4826923B137C0C3F390478B3DA2189596DD17D44B338BA7CD57A;52.0;70;13
1043;2026-04-16 13:07:36;4A448E59A08C8E31EA871621543579E8F0D52A50581A5BA0E059D49186D74FD7;46.0;70;13
1043;2026-04-16 13:07:39;7AE69B9107DDFAD89F8D7C42D12BFF78BFF2CBBB99795D8951D4724D728E48E0;47.0;70;13
1043;2026-04-16 13:07:41;D5A01E3D38C25A2F5941F459CB7135C57295E8F95F6F8936AD5B46BC4FD56E35;56.0;70;13
1043;2026-04-16 13:07:49;200A54FBAF97E462ED5EB4EC5AD78A92B713FA22D169D3C61817EF07320A9908;50.0;70;13
1043;2026-04-16 13:07:50;4543BAF0852F4019222F71395CA824AC05A749568B9B04756E821A197E147B78;47.0;70;13
1043;2026-04-16 13:08:40;A3E6C9E139721FEE5134629E970688724A8725A2C3CB333FA303944CF3FA4E5E;42.0;70;13
1043;2026-04-16 13:08:40;548073CB1B6AD7060AD9B91745F2A2E31AD9EE95A21EAB9EA6584686A266BBAA;49.0;70;13
1043;2026-04-16 13:08:43;27D1881A8ADFB238E4590420193B92BB4C0A2C241160E7E8F0637A09EDD0D648;47.0;70;13
1043;2026-04-16 13:08:45;C0960445A7BE47EEC31F1E6732641A5400850EE88F89B2AACEB0FAF4AECFEA21;45.0;70;13
1043;2026-04-16 13:08:50;51F7FF552190136430B3ABE4341F22C495F62A903BDF91390D0C45F1461C370F;44.0;70;13
1043;2026-04-16 13:08:52;7CC5781F24A68307DF60CF9D5D2554156305CC3214A70841E434BB049122C7C7;44.0;70;13
1043;2026-04-16 13:08:54;A7C30CCF09A90407FB805CDC28E2DA0084FFABC0D662442D844E9472F1DBC8C4;44.0;70;13
1043;2026-04-16 13:08:57;69C50A486B402B7E32ED840D8F9807DAB6892679E34694D67E9315F9D8A0DB77;43.0;70;13
1043;2026-04-16 13:08:57;6C5741C395355F91C1472F2737355E8867878B5F62FBEB27503ED51878F34F8C;42.0;70;13
1043;2026-04-16 13:09:00;D710A5CD688CC07407ED968D253FA3A192D1DB6915ECF58AA98E7706B99DE5B0;46.0;70;13
1043;2026-04-16 13:09:02;DF0CB0036FD9E53EE1F1D9A1CDEB9B8FF2A2662CBB267429F432C900B630ABD8;48.0;70;13
1043;2026-04-16 13:09:02;ABE19008CDF0280237DD2DA761C918EA783E7E9F81D56F4F7BE4D8C48CF59469;52.0;70;13
1043;2026-04-16 13:09:04;3F02F95A6A393AD86C0151AB59D93E570F3C36B833B8DDBE878E4C1F43A4F7D8;46.0;70;13
1043;2026-04-16 13:09:06;0EFEF1A622BC93E0278CDCC0246D53420D0BD5245AB1C5AEF8C7C3BFE78A08FA;47.0;70;13
